SUMLEV,REGION,DIVISION,STATE,SEX,ORIGIN,RACE,AGE,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011
040,1,1,44,0,0,1,0,8362,8362,8333,8520
040,1,1,44,0,0,1,1,8646,8646,8588,8296
040,1,1,44,0,0,1,2,8964,8964,8933,8577
040,1,1,44,0,0,1,3,8977,8977,8939,8911
040,1,1,44,0,0,1,4,9426,9426,9433,8859
040,1,1,44,0,0,1,5,9378,9378,9373,9392
040,1,1,44,0,0,1,6,9656,9656,9643,9359
040,1,1,44,0,0,1,7,9611,9611,9630,9655
040,1,1,44,0,0,1,8,9778,9778,9706,9608
040,1,1,44,0,0,1,9,9727,9727,9664,9700
040,1,1,44,0,0,1,10,10043,10043,10048,9653
040,1,1,44,0,0,1,11,10206,10206,10187,10009
040,1,1,44,0,0,1,12,10282,10282,10287,10176
040,1,1,44,0,0,1,13,10599,10599,10576,10294
040,1,1,44,0,0,1,14,10832,10832,10766,10558
040,1,1,44,0,0,1,15,11175,11175,11141,10717
040,1,1,44,0,0,1,16,11492,11492,11473,11112
040,1,1,44,0,0,1,17,11833,11833,11760,11537
040,1,1,44,0,0,1,18,14190,14190,14077,14721
040,1,1,44,0,0,1,19,16604,16604,16419,15674
040,1,1,44,0,0,1,20,15949,15949,16042,15601
040,1,1,44,0,0,1,21,15296,15296,15344,15081
040,1,1,44,0,0,1,22,13565,13565,13565,13656
040,1,1,44,0,0,1,23,11613,11613,11627,12772
040,1,1,44,0,0,1,24,11033,11033,10976,11675
040,1,1,44,0,0,1,25,10912,10912,10978,10909
040,1,1,44,0,0,1,26,10676,10676,10714,11026
040,1,1,44,0,0,1,27,10809,10809,10759,10734
040,1,1,44,0,0,1,28,10796,10796,10822,10690
040,1,1,44,0,0,1,29,10808,10808,10760,10843
040,1,1,44,0,0,1,30,10918,10918,10937,10775
040,1,1,44,0,0,1,31,10173,10173,10328,10928
040,1,1,44,0,0,1,32,10178,10178,10096,10343
040,1,1,44,0,0,1,33,9775,9775,9892,10096
040,1,1,44,0,0,1,34,9744,9744,9699,9820
040,1,1,44,0,0,1,35,10208,10208,10166,9615
040,1,1,44,0,0,1,36,10043,10043,10098,10147
040,1,1,44,0,0,1,37,10524,10524,10383,10036
040,1,1,44,0,0,1,38,11336,11336,11149,10274
040,1,1,44,0,0,1,39,12338,12338,12174,11044
040,1,1,44,0,0,1,40,12820,12820,12814,12084
040,1,1,44,0,0,1,41,12120,12120,12246,12763
040,1,1,44,0,0,1,42,12703,12703,12661,12176
040,1,1,44,0,0,1,43,12852,12852,12794,12615
040,1,1,44,0,0,1,44,13481,13481,13330,12722
040,1,1,44,0,0,1,45,14456,14456,14174,13308
040,1,1,44,0,0,1,46,14214,14214,14190,14039
040,1,1,44,0,0,1,47,14182,14182,14137,14069
040,1,1,44,0,0,1,48,14794,14794,14711,13993
040,1,1,44,0,0,1,49,14919,14919,14911,14611
040,1,1,44,0,0,1,50,14836,14836,14725,14795
040,1,1,44,0,0,1,51,14551,14551,14615,14636
040,1,1,44,0,0,1,52,14840,14840,14748,14510
040,1,1,44,0,0,1,53,14494,14494,14681,14614
040,1,1,44,0,0,1,54,14368,14368,14331,14509
040,1,1,44,0,0,1,55,14142,14142,14116,14188
040,1,1,44,0,0,1,56,13372,13372,13514,13962
040,1,1,44,0,0,1,57,12967,12967,12972,13326
040,1,1,44,0,0,1,58,12477,12477,12464,12813
040,1,1,44,0,0,1,59,11740,11740,11940,12334
040,1,1,44,0,0,1,60,11891,11891,11834,11758
040,1,1,44,0,0,1,61,11466,11466,11528,11637
040,1,1,44,0,0,1,62,11709,11709,11399,11383
040,1,1,44,0,0,1,63,11907,11907,12502,11124
040,1,1,44,0,0,1,64,8773,8773,8942,12306
040,1,1,44,0,0,1,65,8743,8743,8703,8759
040,1,1,44,0,0,1,66,8524,8524,8413,8542
040,1,1,44,0,0,1,67,8832,8832,8979,8269
040,1,1,44,0,0,1,68,7321,7321,7420,8809
040,1,1,44,0,0,1,69,6662,6662,6734,7293
040,1,1,44,0,0,1,70,6287,6287,6333,6610
040,1,1,44,0,0,1,71,5950,5950,5938,6216
040,1,1,44,0,0,1,72,5864,5864,5916,5784
040,1,1,44,0,0,1,73,5510,5510,5536,5752
040,1,1,44,0,0,1,74,5370,5370,5360,5348
040,1,1,44,0,0,1,75,5189,5189,5209,5230
040,1,1,44,0,0,1,76,5016,5016,5038,5061
040,1,1,44,0,0,1,77,5099,5099,5065,4841
040,1,1,44,0,0,1,78,4765,4765,4740,4876
040,1,1,44,0,0,1,79,5103,5103,5034,4567
040,1,1,44,0,0,1,80,4912,4912,4938,4790
040,1,1,44,0,0,1,81,4790,4790,4771,4696
040,1,1,44,0,0,1,82,4956,4956,4927,4487
040,1,1,44,0,0,1,83,4569,4569,4587,4621
040,1,1,44,0,0,1,84,4318,4318,4312,4319
040,1,1,44,0,0,1,85,25924,25924,26093,26607
040,1,1,44,0,0,2,0,1216,1216,1229,1131
040,1,1,44,0,0,2,1,1190,1190,1182,1227
040,1,1,44,0,0,2,2,1313,1313,1315,1138
040,1,1,44,0,0,2,3,1237,1237,1237,1302
040,1,1,44,0,0,2,4,1241,1241,1250,1236
040,1,1,44,0,0,2,5,1234,1234,1241,1259
040,1,1,44,0,0,2,6,1204,1204,1209,1200
040,1,1,44,0,0,2,7,1094,1094,1091,1202
040,1,1,44,0,0,2,8,1153,1153,1147,1112
040,1,1,44,0,0,2,9,1263,1263,1252,1122
040,1,1,44,0,0,2,10,1274,1274,1279,1235
040,1,1,44,0,0,2,11,1233,1233,1234,1308
040,1,1,44,0,0,2,12,1231,1231,1234,1200
040,1,1,44,0,0,2,13,1132,1132,1137,1241
040,1,1,44,0,0,2,14,1278,1278,1264,1141
040,1,1,44,0,0,2,15,1308,1308,1297,1245
040,1,1,44,0,0,2,16,1416,1416,1407,1287
040,1,1,44,0,0,2,17,1453,1453,1446,1378
040,1,1,44,0,0,2,18,1754,1754,1745,1683
040,1,1,44,0,0,2,19,1748,1748,1744,1830
040,1,1,44,0,0,2,20,1782,1782,1796,1614
040,1,1,44,0,0,2,21,1560,1560,1572,1705
040,1,1,44,0,0,2,22,1428,1428,1435,1529
040,1,1,44,0,0,2,23,1294,1294,1298,1339
040,1,1,44,0,0,2,24,1245,1245,1241,1299
040,1,1,44,0,0,2,25,1233,1233,1247,1222
040,1,1,44,0,0,2,26,1165,1165,1172,1219
040,1,1,44,0,0,2,27,1100,1100,1095,1155
040,1,1,44,0,0,2,28,1146,1146,1155,1114
040,1,1,44,0,0,2,29,1163,1163,1148,1163
040,1,1,44,0,0,2,30,1172,1172,1173,1154
040,1,1,44,0,0,2,31,1041,1041,1061,1156
040,1,1,44,0,0,2,32,1095,1095,1087,1063
040,1,1,44,0,0,2,33,1077,1077,1092,1096
040,1,1,44,0,0,2,34,993,993,989,1080
040,1,1,44,0,0,2,35,1007,1007,1012,955
040,1,1,44,0,0,2,36,951,951,955,1008
040,1,1,44,0,0,2,37,1084,1084,1072,951
040,1,1,44,0,0,2,38,1027,1027,1026,1064
040,1,1,44,0,0,2,39,1020,1020,1014,1027
040,1,1,44,0,0,2,40,1086,1086,1089,989
040,1,1,44,0,0,2,41,997,997,1005,1083
040,1,1,44,0,0,2,42,1029,1029,1027,987
040,1,1,44,0,0,2,43,1056,1056,1052,1009
040,1,1,44,0,0,2,44,1001,1001,990,1029
040,1,1,44,0,0,2,45,1060,1060,1051,990
040,1,1,44,0,0,2,46,955,955,961,1068
040,1,1,44,0,0,2,47,1025,1025,1021,954
040,1,1,44,0,0,2,48,1011,1011,1018,1018
040,1,1,44,0,0,2,49,995,995,989,1024
040,1,1,44,0,0,2,50,1031,1031,1028,972
040,1,1,44,0,0,2,51,974,974,988,1017
040,1,1,44,0,0,2,52,964,964,960,970
040,1,1,44,0,0,2,53,927,927,937,945
040,1,1,44,0,0,2,54,811,811,812,930
040,1,1,44,0,0,2,55,819,819,824,800
040,1,1,44,0,0,2,56,792,792,808,796
040,1,1,44,0,0,2,57,691,691,694,777
040,1,1,44,0,0,2,58,617,617,619,698
040,1,1,44,0,0,2,59,582,582,586,602
040,1,1,44,0,0,2,60,561,561,566,574
040,1,1,44,0,0,2,61,489,489,495,560
040,1,1,44,0,0,2,62,443,443,446,483
040,1,1,44,0,0,2,63,443,443,460,432
040,1,1,44,0,0,2,64,399,399,402,462
040,1,1,44,0,0,2,65,360,360,362,400
040,1,1,44,0,0,2,66,302,302,303,354
040,1,1,44,0,0,2,67,326,326,329,299
040,1,1,44,0,0,2,68,265,265,268,317
040,1,1,44,0,0,2,69,236,236,238,260
040,1,1,44,0,0,2,70,272,272,274,236
040,1,1,44,0,0,2,71,259,259,261,263
040,1,1,44,0,0,2,72,269,269,270,251
040,1,1,44,0,0,2,73,206,206,209,261
040,1,1,44,0,0,2,74,212,212,212,211
040,1,1,44,0,0,2,75,212,212,214,210
040,1,1,44,0,0,2,76,177,177,179,210
040,1,1,44,0,0,2,77,183,183,182,177
040,1,1,44,0,0,2,78,147,147,152,176
040,1,1,44,0,0,2,79,189,189,187,146
040,1,1,44,0,0,2,80,161,161,163,176
040,1,1,44,0,0,2,81,136,136,136,154
040,1,1,44,0,0,2,82,123,123,124,136
040,1,1,44,0,0,2,83,112,112,113,120
040,1,1,44,0,0,2,84,120,120,120,106
040,1,1,44,0,0,2,85,493,493,499,538
040,1,1,44,0,0,3,0,143,143,145,143
040,1,1,44,0,0,3,1,153,153,153,141
040,1,1,44,0,0,3,2,158,158,158,155
040,1,1,44,0,0,3,3,158,158,158,151
040,1,1,44,0,0,3,4,162,162,162,123
040,1,1,44,0,0,3,5,154,154,155,159
040,1,1,44,0,0,3,6,171,171,172,137
040,1,1,44,0,0,3,7,171,171,171,167
040,1,1,44,0,0,3,8,160,160,160,167
040,1,1,44,0,0,3,9,166,166,166,167
040,1,1,44,0,0,3,10,154,154,154,168
040,1,1,44,0,0,3,11,153,153,153,155
040,1,1,44,0,0,3,12,190,190,190,150
040,1,1,44,0,0,3,13,163,163,163,186
040,1,1,44,0,0,3,14,147,147,147,162
040,1,1,44,0,0,3,15,149,149,149,137
040,1,1,44,0,0,3,16,182,182,181,152
040,1,1,44,0,0,3,17,174,174,174,187
040,1,1,44,0,0,3,18,203,203,203,188
040,1,1,44,0,0,3,19,191,191,191,200
040,1,1,44,0,0,3,20,192,192,192,187
040,1,1,44,0,0,3,21,158,158,158,185
040,1,1,44,0,0,3,22,145,145,147,169
040,1,1,44,0,0,3,23,167,167,165,120
040,1,1,44,0,0,3,24,163,163,163,159
040,1,1,44,0,0,3,25,147,147,149,165
040,1,1,44,0,0,3,26,139,139,139,145
040,1,1,44,0,0,3,27,142,142,142,131
040,1,1,44,0,0,3,28,123,123,123,146
040,1,1,44,0,0,3,29,180,180,179,118
040,1,1,44,0,0,3,30,144,144,145,179
040,1,1,44,0,0,3,31,138,138,141,147
040,1,1,44,0,0,3,32,118,118,118,153
040,1,1,44,0,0,3,33,116,116,117,118
040,1,1,44,0,0,3,34,133,133,133,105
040,1,1,44,0,0,3,35,126,126,126,136
040,1,1,44,0,0,3,36,116,116,117,111
040,1,1,44,0,0,3,37,103,103,103,128
040,1,1,44,0,0,3,38,128,128,128,111
040,1,1,44,0,0,3,39,136,136,136,130
040,1,1,44,0,0,3,40,136,136,136,126
040,1,1,44,0,0,3,41,147,147,149,133
040,1,1,44,0,0,3,42,124,124,123,147
040,1,1,44,0,0,3,43,123,123,123,126
040,1,1,44,0,0,3,44,120,120,120,118
040,1,1,44,0,0,3,45,123,123,121,120
040,1,1,44,0,0,3,46,128,128,130,128
040,1,1,44,0,0,3,47,149,149,149,120
040,1,1,44,0,0,3,48,126,126,128,149
040,1,1,44,0,0,3,49,118,118,118,122
040,1,1,44,0,0,3,50,127,127,128,121
040,1,1,44,0,0,3,51,90,90,92,127
040,1,1,44,0,0,3,52,93,93,92,93
040,1,1,44,0,0,3,53,109,109,111,95
040,1,1,44,0,0,3,54,120,120,120,110
040,1,1,44,0,0,3,55,97,97,99,121
040,1,1,44,0,0,3,56,68,68,69,100
040,1,1,44,0,0,3,57,79,79,79,68
040,1,1,44,0,0,3,58,61,61,61,78
040,1,1,44,0,0,3,59,60,60,60,67
040,1,1,44,0,0,3,60,59,59,59,58
040,1,1,44,0,0,3,61,36,36,36,58
040,1,1,44,0,0,3,62,70,70,70,35
040,1,1,44,0,0,3,63,48,48,50,73
040,1,1,44,0,0,3,64,52,52,52,52
040,1,1,44,0,0,3,65,46,46,46,50
040,1,1,44,0,0,3,66,50,50,50,46
040,1,1,44,0,0,3,67,41,41,41,51
040,1,1,44,0,0,3,68,44,44,44,40
040,1,1,44,0,0,3,69,43,43,43,44
040,1,1,44,0,0,3,70,30,30,30,44
040,1,1,44,0,0,3,71,30,30,30,31
040,1,1,44,0,0,3,72,33,33,33,31
040,1,1,44,0,0,3,73,20,20,20,32
040,1,1,44,0,0,3,74,30,30,30,20
040,1,1,44,0,0,3,75,19,19,19,30
040,1,1,44,0,0,3,76,30,30,30,20
040,1,1,44,0,0,3,77,16,16,16,30
040,1,1,44,0,0,3,78,11,11,11,17
040,1,1,44,0,0,3,79,21,21,21,11
040,1,1,44,0,0,3,80,16,16,16,21
040,1,1,44,0,0,3,81,19,19,19,16
040,1,1,44,0,0,3,82,11,11,11,20
040,1,1,44,0,0,3,83,12,12,12,10
040,1,1,44,0,0,3,84,11,11,11,12
040,1,1,44,0,0,3,85,61,61,62,64
040,1,1,44,0,0,4,0,404,404,409,417
040,1,1,44,0,0,4,1,355,355,354,444
040,1,1,44,0,0,4,2,432,432,431,372
040,1,1,44,0,0,4,3,455,455,455,433
040,1,1,44,0,0,4,4,410,410,413,457
040,1,1,44,0,0,4,5,444,444,442,426
040,1,1,44,0,0,4,6,423,423,425,431
040,1,1,44,0,0,4,7,427,427,431,431
040,1,1,44,0,0,4,8,402,402,405,435
040,1,1,44,0,0,4,9,372,372,368,407
040,1,1,44,0,0,4,10,373,373,381,369
040,1,1,44,0,0,4,11,380,380,383,383
040,1,1,44,0,0,4,12,401,401,400,387
040,1,1,44,0,0,4,13,388,388,388,403
040,1,1,44,0,0,4,14,393,393,395,405
040,1,1,44,0,0,4,15,404,404,404,400
040,1,1,44,0,0,4,16,416,416,418,405
040,1,1,44,0,0,4,17,483,483,482,438
040,1,1,44,0,0,4,18,718,718,708,710
040,1,1,44,0,0,4,19,977,977,964,931
040,1,1,44,0,0,4,20,977,977,976,917
040,1,1,44,0,0,4,21,916,916,912,878
040,1,1,44,0,0,4,22,759,759,749,706
040,1,1,44,0,0,4,23,705,705,714,731
040,1,1,44,0,0,4,24,686,686,689,717
040,1,1,44,0,0,4,25,712,712,712,704
040,1,1,44,0,0,4,26,672,672,676,698
040,1,1,44,0,0,4,27,680,680,679,681
040,1,1,44,0,0,4,28,694,694,699,678
040,1,1,44,0,0,4,29,689,689,691,690
040,1,1,44,0,0,4,30,685,685,684,678
040,1,1,44,0,0,4,31,588,588,599,680
040,1,1,44,0,0,4,32,513,513,512,606
040,1,1,44,0,0,4,33,468,468,468,504
040,1,1,44,0,0,4,34,532,532,529,459
040,1,1,44,0,0,4,35,494,494,492,539
040,1,1,44,0,0,4,36,490,490,493,525
040,1,1,44,0,0,4,37,460,460,457,467
040,1,1,44,0,0,4,38,431,431,438,456
040,1,1,44,0,0,4,39,475,475,475,426
040,1,1,44,0,0,4,40,470,470,475,475
040,1,1,44,0,0,4,41,440,440,444,477
040,1,1,44,0,0,4,42,406,406,414,460
040,1,1,44,0,0,4,43,414,414,416,412
040,1,1,44,0,0,4,44,381,381,379,410
040,1,1,44,0,0,4,45,429,429,427,379
040,1,1,44,0,0,4,46,397,397,397,416
040,1,1,44,0,0,4,47,402,402,407,400
040,1,1,44,0,0,4,48,365,365,374,412
040,1,1,44,0,0,4,49,369,369,363,379
040,1,1,44,0,0,4,50,347,347,352,364
040,1,1,44,0,0,4,51,360,360,362,346
040,1,1,44,0,0,4,52,361,361,365,352
040,1,1,44,0,0,4,53,324,324,325,355
040,1,1,44,0,0,4,54,332,332,332,319
040,1,1,44,0,0,4,55,295,295,295,332
040,1,1,44,0,0,4,56,266,266,273,301
040,1,1,44,0,0,4,57,306,306,304,268
040,1,1,44,0,0,4,58,234,234,242,304
040,1,1,44,0,0,4,59,256,256,252,247
040,1,1,44,0,0,4,60,269,269,271,252
040,1,1,44,0,0,4,61,248,248,251,260
040,1,1,44,0,0,4,62,207,207,211,254
040,1,1,44,0,0,4,63,198,198,202,199
040,1,1,44,0,0,4,64,164,164,168,197
040,1,1,44,0,0,4,65,171,171,173,168
040,1,1,44,0,0,4,66,154,154,159,175
040,1,1,44,0,0,4,67,141,141,141,158
040,1,1,44,0,0,4,68,109,109,112,133
040,1,1,44,0,0,4,69,119,119,120,115
040,1,1,44,0,0,4,70,116,116,118,118
040,1,1,44,0,0,4,71,109,109,111,110
040,1,1,44,0,0,4,72,92,92,92,111
040,1,1,44,0,0,4,73,101,101,102,90
040,1,1,44,0,0,4,74,98,98,99,108
040,1,1,44,0,0,4,75,67,67,69,97
040,1,1,44,0,0,4,76,69,69,70,69
040,1,1,44,0,0,4,77,58,58,58,70
040,1,1,44,0,0,4,78,44,44,45,55
040,1,1,44,0,0,4,79,58,58,57,42
040,1,1,44,0,0,4,80,54,54,56,55
040,1,1,44,0,0,4,81,41,41,41,55
040,1,1,44,0,0,4,82,36,36,36,40
040,1,1,44,0,0,4,83,30,30,30,31
040,1,1,44,0,0,4,84,39,39,39,28
040,1,1,44,0,0,4,85,139,139,142,166
040,1,1,44,0,0,5,0,25,25,25,27
040,1,1,44,0,0,5,1,25,25,25,24
040,1,1,44,0,0,5,2,22,22,22,26
040,1,1,44,0,0,5,3,15,15,15,22
040,1,1,44,0,0,5,4,31,31,31,16
040,1,1,44,0,0,5,5,31,31,31,32
040,1,1,44,0,0,5,6,20,20,20,31
040,1,1,44,0,0,5,7,28,28,28,23
040,1,1,44,0,0,5,8,33,33,33,24
040,1,1,44,0,0,5,9,28,28,28,32
040,1,1,44,0,0,5,10,26,26,26,27
040,1,1,44,0,0,5,11,25,25,25,27
040,1,1,44,0,0,5,12,30,30,30,26
040,1,1,44,0,0,5,13,42,42,42,30
040,1,1,44,0,0,5,14,25,25,24,42
040,1,1,44,0,0,5,15,31,31,31,23
040,1,1,44,0,0,5,16,30,30,30,31
040,1,1,44,0,0,5,17,33,33,33,25
040,1,1,44,0,0,5,18,35,35,35,41
040,1,1,44,0,0,5,19,37,37,37,35
040,1,1,44,0,0,5,20,36,36,36,34
040,1,1,44,0,0,5,21,41,41,41,36
040,1,1,44,0,0,5,22,34,34,34,39
040,1,1,44,0,0,5,23,30,30,30,30
040,1,1,44,0,0,5,24,30,30,30,31
040,1,1,44,0,0,5,25,34,34,34,30
040,1,1,44,0,0,5,26,30,30,30,36
040,1,1,44,0,0,5,27,32,32,32,33
040,1,1,44,0,0,5,28,35,35,35,33
040,1,1,44,0,0,5,29,21,21,21,33
040,1,1,44,0,0,5,30,32,32,32,22
040,1,1,44,0,0,5,31,20,20,21,36
040,1,1,44,0,0,5,32,26,26,26,24
040,1,1,44,0,0,5,33,22,22,22,25
040,1,1,44,0,0,5,34,28,28,28,22
040,1,1,44,0,0,5,35,21,21,21,28
040,1,1,44,0,0,5,36,19,19,19,24
040,1,1,44,0,0,5,37,27,27,27,21
040,1,1,44,0,0,5,38,13,13,13,28
040,1,1,44,0,0,5,39,23,23,23,16
040,1,1,44,0,0,5,40,34,34,34,25
040,1,1,44,0,0,5,41,25,25,25,32
040,1,1,44,0,0,5,42,19,19,19,24
040,1,1,44,0,0,5,43,26,26,26,19
040,1,1,44,0,0,5,44,27,27,27,27
040,1,1,44,0,0,5,45,22,22,22,27
040,1,1,44,0,0,5,46,19,19,19,24
040,1,1,44,0,0,5,47,14,14,14,19
040,1,1,44,0,0,5,48,11,11,11,13
040,1,1,44,0,0,5,49,20,20,20,8
040,1,1,44,0,0,5,50,22,22,22,20
040,1,1,44,0,0,5,51,19,19,19,21
040,1,1,44,0,0,5,52,15,15,15,19
040,1,1,44,0,0,5,53,14,14,15,15
040,1,1,44,0,0,5,54,16,16,16,17
040,1,1,44,0,0,5,55,14,14,14,17
040,1,1,44,0,0,5,56,16,16,17,14
040,1,1,44,0,0,5,57,14,14,14,17
040,1,1,44,0,0,5,58,10,10,10,14
040,1,1,44,0,0,5,59,9,9,9,10
040,1,1,44,0,0,5,60,11,11,11,9
040,1,1,44,0,0,5,61,8,8,8,13
040,1,1,44,0,0,5,62,5,5,5,8
040,1,1,44,0,0,5,63,12,12,12,7
040,1,1,44,0,0,5,64,7,7,7,14
040,1,1,44,0,0,5,65,3,3,3,7
040,1,1,44,0,0,5,66,6,6,6,3
040,1,1,44,0,0,5,67,6,6,6,6
040,1,1,44,0,0,5,68,3,3,3,6
040,1,1,44,0,0,5,69,3,3,3,3
040,1,1,44,0,0,5,70,8,8,8,3
040,1,1,44,0,0,5,71,5,5,5,8
040,1,1,44,0,0,5,72,4,4,4,6
040,1,1,44,0,0,5,73,4,4,4,4
040,1,1,44,0,0,5,74,2,2,2,4
040,1,1,44,0,0,5,75,2,2,2,2
040,1,1,44,0,0,5,76,1,1,1,2
040,1,1,44,0,0,5,77,2,2,2,1
040,1,1,44,0,0,5,78,5,5,5,2
040,1,1,44,0,0,5,79,3,3,3,5
040,1,1,44,0,0,5,80,1,1,1,3
040,1,1,44,0,0,5,81,0,0,0,1
040,1,1,44,0,0,5,82,0,0,0,0
040,1,1,44,0,0,5,83,3,3,3,0
040,1,1,44,0,0,5,84,1,1,1,3
040,1,1,44,0,0,5,85,5,5,5,5
040,1,1,44,0,0,6,0,809,809,821,771
040,1,1,44,0,0,6,1,755,755,757,799
040,1,1,44,0,0,6,2,816,816,820,731
040,1,1,44,0,0,6,3,798,798,803,820
040,1,1,44,0,0,6,4,750,750,759,775
040,1,1,44,0,0,6,5,697,697,703,762
040,1,1,44,0,0,6,6,688,688,694,702
040,1,1,44,0,0,6,7,642,642,651,683
040,1,1,44,0,0,6,8,656,656,655,645
040,1,1,44,0,0,6,9,629,629,633,650
040,1,1,44,0,0,6,10,582,582,586,621
040,1,1,44,0,0,6,11,625,625,629,582
040,1,1,44,0,0,6,12,547,547,551,626
040,1,1,44,0,0,6,13,566,566,570,540
040,1,1,44,0,0,6,14,504,504,508,574
040,1,1,44,0,0,6,15,556,556,558,486
040,1,1,44,0,0,6,16,572,572,578,560
040,1,1,44,0,0,6,17,537,537,541,574
040,1,1,44,0,0,6,18,634,634,636,637
040,1,1,44,0,0,6,19,711,711,711,709
040,1,1,44,0,0,6,20,601,601,602,622
040,1,1,44,0,0,6,21,537,537,546,609
040,1,1,44,0,0,6,22,471,471,468,456
040,1,1,44,0,0,6,23,402,402,402,443
040,1,1,44,0,0,6,24,352,352,350,400
040,1,1,44,0,0,6,25,361,361,364,328
040,1,1,44,0,0,6,26,342,342,343,362
040,1,1,44,0,0,6,27,339,339,341,347
040,1,1,44,0,0,6,28,301,301,303,343
040,1,1,44,0,0,6,29,318,318,317,303
040,1,1,44,0,0,6,30,310,310,310,302
040,1,1,44,0,0,6,31,292,292,296,307
040,1,1,44,0,0,6,32,309,309,307,302
040,1,1,44,0,0,6,33,269,269,272,292
040,1,1,44,0,0,6,34,254,254,256,262
040,1,1,44,0,0,6,35,234,234,238,249
040,1,1,44,0,0,6,36,236,236,240,248
040,1,1,44,0,0,6,37,223,223,222,238
040,1,1,44,0,0,6,38,213,213,212,235
040,1,1,44,0,0,6,39,224,224,223,225
040,1,1,44,0,0,6,40,231,231,234,219
040,1,1,44,0,0,6,41,246,246,253,233
040,1,1,44,0,0,6,42,225,225,224,254
040,1,1,44,0,0,6,43,213,213,214,215
040,1,1,44,0,0,6,44,178,178,177,221
040,1,1,44,0,0,6,45,242,242,240,171
040,1,1,44,0,0,6,46,177,177,176,235
040,1,1,44,0,0,6,47,193,193,191,180
040,1,1,44,0,0,6,48,198,198,198,189
040,1,1,44,0,0,6,49,187,187,187,195
040,1,1,44,0,0,6,50,196,196,196,192
040,1,1,44,0,0,6,51,192,192,196,189
040,1,1,44,0,0,6,52,184,184,183,198
040,1,1,44,0,0,6,53,173,173,175,180
040,1,1,44,0,0,6,54,160,160,162,172
040,1,1,44,0,0,6,55,166,166,169,158
040,1,1,44,0,0,6,56,136,136,138,169
040,1,1,44,0,0,6,57,121,121,124,135
040,1,1,44,0,0,6,58,112,112,113,125
040,1,1,44,0,0,6,59,115,115,115,115
040,1,1,44,0,0,6,60,115,115,117,117
040,1,1,44,0,0,6,61,97,97,99,113
040,1,1,44,0,0,6,62,98,98,97,92
040,1,1,44,0,0,6,63,90,90,94,96
040,1,1,44,0,0,6,64,80,80,82,94
040,1,1,44,0,0,6,65,69,69,69,76
040,1,1,44,0,0,6,66,55,55,55,71
040,1,1,44,0,0,6,67,60,60,61,56
040,1,1,44,0,0,6,68,54,54,54,60
040,1,1,44,0,0,6,69,54,54,55,55
040,1,1,44,0,0,6,70,60,60,60,53
040,1,1,44,0,0,6,71,31,31,31,60
040,1,1,44,0,0,6,72,33,33,33,30
040,1,1,44,0,0,6,73,31,31,31,33
040,1,1,44,0,0,6,74,41,41,41,32
040,1,1,44,0,0,6,75,34,34,34,41
040,1,1,44,0,0,6,76,35,35,35,36
040,1,1,44,0,0,6,77,35,35,35,33
040,1,1,44,0,0,6,78,25,25,25,36
040,1,1,44,0,0,6,79,30,30,30,24
040,1,1,44,0,0,6,80,27,27,27,29
040,1,1,44,0,0,6,81,38,38,38,25
040,1,1,44,0,0,6,82,21,21,21,36
040,1,1,44,0,0,6,83,22,22,22,19
040,1,1,44,0,0,6,84,28,28,28,24
040,1,1,44,0,0,6,85,128,128,129,128
040,1,1,44,0,1,1,0,6446,6446,6394,6568
040,1,1,44,0,1,1,1,6632,6632,6582,6387
040,1,1,44,0,1,1,2,6945,6945,6917,6567
040,1,1,44,0,1,1,3,7049,7049,7011,6904
040,1,1,44,0,1,1,4,7472,7472,7462,6941
040,1,1,44,0,1,1,5,7497,7497,7479,7423
040,1,1,44,0,1,1,6,7745,7745,7718,7425
040,1,1,44,0,1,1,7,7735,7735,7747,7698
040,1,1,44,0,1,1,8,7924,7924,7851,7705
040,1,1,44,0,1,1,9,7909,7909,7847,7823
040,1,1,44,0,1,1,10,8224,8224,8214,7811
040,1,1,44,0,1,1,11,8391,8391,8364,8152
040,1,1,44,0,1,1,12,8419,8419,8418,8317
040,1,1,44,0,1,1,13,8795,8795,8767,8389
040,1,1,44,0,1,1,14,9021,9021,8960,8728
040,1,1,44,0,1,1,15,9300,9300,9260,8908
040,1,1,44,0,1,1,16,9535,9535,9509,9199
040,1,1,44,0,1,1,17,9780,9780,9710,9521
040,1,1,44,0,1,1,18,12059,12059,11931,12426
040,1,1,44,0,1,1,19,14259,14259,14067,13257
040,1,1,44,0,1,1,20,13719,13719,13788,13333
040,1,1,44,0,1,1,21,13174,13174,13220,12832
040,1,1,44,0,1,1,22,11666,11666,11666,11583
040,1,1,44,0,1,1,23,9968,9968,9983,10905
040,1,1,44,0,1,1,24,9363,9363,9316,9931
040,1,1,44,0,1,1,25,9185,9185,9245,9207
040,1,1,44,0,1,1,26,9029,9029,9066,9243
040,1,1,44,0,1,1,27,9179,9179,9143,9051
040,1,1,44,0,1,1,28,9063,9063,9083,9014
040,1,1,44,0,1,1,29,9035,9035,8998,9090
040,1,1,44,0,1,1,30,9178,9178,9181,8983
040,1,1,44,0,1,1,31,8626,8626,8755,9120
040,1,1,44,0,1,1,32,8597,8597,8531,8737
040,1,1,44,0,1,1,33,8187,8187,8289,8509
040,1,1,44,0,1,1,34,8270,8270,8223,8190
